C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_45_853.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_45_853.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_45_853.jpg, -0.4130169, 0, 0, 6.087317
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_45_980.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_45_980.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_45_980.jpg, -0.02753815, 0, 0, 5.990395
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_115.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_115.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_115.jpg, -0.4309766, 0, 0, 5.842737
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_273.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_273.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_273.jpg, 0, 0, 0, 5.724445
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_405.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_405.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_405.jpg, 0, 0, 0, 5.644151
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_554.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_554.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_554.jpg, 0, 0, 0, 5.565019
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_698.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_698.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_698.jpg, -0.4325526, 0, 0, 5.413322
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_838.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_838.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_838.jpg, -0.010506, 0, 0, 5.315336
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_46_960.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_46_960.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_46_960.jpg, 0, 0, 0, 5.251281
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_100.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_100.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_100.jpg, -0.4173054, 0, 0, 5.113331
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_236.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_236.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_236.jpg, -0.8260884, 0, 0, 4.926248
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_358.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_358.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_358.jpg, -0.4615395, 0, 0, 4.881555
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_501.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_501.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_501.jpg, -0.895137, 0, 0, 4.695793
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_640.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_640.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_640.jpg, -1, 0, 0, 4.576561
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_797.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_797.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_797.jpg, -0.5345716, 0, 0, 4.518636
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_47_938.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_47_938.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_47_938.jpg, -0.1080181, 0, 0, 4.441111
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_068.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_068.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_068.jpg, 0, 0, 0, 4.377075
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_201.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_201.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_201.jpg, -0.4030416, 0, 0, 4.275095
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_334.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_334.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_334.jpg, -0.007375181, 0, 0, 4.199523
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_462.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_462.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_462.jpg, 0, 0, 0, 4.148977
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_575.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_575.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_575.jpg, 0, 0, 0, 4.099083
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_699.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_699.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_699.jpg, 0, 0, 0, 4.049789
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_833.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_833.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_833.jpg, 0, 0, 0, 3.993027
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_48_989.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_48_989.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_48_989.jpg, 0, 0, 0, 3.929132
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_126.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_126.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_126.jpg, 0, 0, 0, 3.873719
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_256.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_256.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_256.jpg, -0.3890925, 0, 0, 3.785459
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_387.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_387.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_387.jpg, 0, 0.3938787, 0, 4.372496
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_508.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_508.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_508.jpg, 0, 0.7583565, 0, 5.403292
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_641.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_641.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_641.jpg, 0, 0.3586968, 0, 5.878534
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_789.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_789.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_789.jpg, 0, 0, 0, 5.802754
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_49_921.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_49_921.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_49_921.jpg, 0, 0, 0, 5.732961
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_077.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_077.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_077.jpg, 0, 0.4633617, 0, 6.513651
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_210.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_210.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_210.jpg, 0, 0.8623371, 0, 7.855144
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_342.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_342.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_342.jpg, -0.3989559, 0.4633812, 0, 8.37429
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_490.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_490.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_490.jpg, -0.8411798, 0.02115726, 0, 8.091867
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_622.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_622.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_622.jpg, -0.4420835, 0, 0, 8.01869
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_763.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_763.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_763.jpg, -0.02100414, 0, 0, 7.864308
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_50_908.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_50_908.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_50_908.jpg, 0, 0, 0, 7.737535
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_062.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_062.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_062.jpg, 0, 0, 0, 7.629045
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_232.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_232.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_232.jpg, 0, 0, 0, 7.491801
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_352.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_352.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_352.jpg, 0, 0, 0, 7.40168
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_481.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_481.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_481.jpg, 0, 0.3849414, 0, 7.848019
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_611.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_611.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_611.jpg, 0, 0.7756422, 0, 9.022746
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_752.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_752.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_752.jpg, 0, 0.3541056, 0, 9.527046
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_51_887.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_51_887.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_51_887.jpg, 0, 0, 0, 9.420684
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_036.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_036.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_036.jpg, 0, 0, 0, 9.288591
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_170.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_170.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_170.jpg, 0, 0.4027794, 0, 9.810191
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_298.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_298.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_298.jpg, 0, 0.7888719, 0, 10.80542
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_423.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_423.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_423.jpg, 0, 0.4146693, 0, 11.3553
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_556.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_556.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_556.jpg, -0.3997515, 0.01491776, 0, 11.09258
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_695.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_695.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_695.jpg, -0.815167, 0, 0, 10.68626
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_838.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_838.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_838.jpg, -0.3877434, 0, 0, 10.56283
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_52_964.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_52_964.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_52_964.jpg, -0.006911159, 0, 0, 10.39065
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_101.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_101.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_101.jpg, 0, 0, 0, 10.24301
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_223.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_223.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_223.jpg, 0, 0, 0, 10.11972
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_347.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_347.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_347.jpg, 0, 0, 0, 9.977809
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_479.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_479.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_479.jpg, 0, 0, 0, 9.857758
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_609.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_609.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_609.jpg, 0, 0.3887046, 0, 10.34716
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_753.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_753.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_753.jpg, 0, 0.8192988, 0, 11.40303
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_53_883.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_53_883.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_53_883.jpg, 0, 1, 0, 12.7518
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_042.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_042.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_042.jpg, 0, 1, 0, 14.44315
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_189.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_189.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_189.jpg, -0.4275822, 1, 0, 15.51624
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_303.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_303.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_303.jpg, 0, 1, 0, 17.13461
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_475.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_475.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_475.jpg, 0, 1, 0, 18.95835
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_599.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_599.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_599.jpg, 0, 1, 0, 20.18344
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_812.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_812.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_812.jpg, 0, 0.3652294, 0, 20.86102
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_54_967.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_54_967.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_54_967.jpg, 0, 0, 0, 20.58921
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_55_122.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_55_122.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_55_122.jpg, 0, 0, 0, 20.03106
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_55_260.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_55_260.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_55_260.jpg, 0, 0, 0, 20.07657
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_55_395.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_55_395.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_55_395.jpg, 0, 0, 0, 19.44077
C:\Users\Murtaza\Desktop\New folder\IMG\center_2019_12_01_21_03_55_523.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\left_2019_12_01_21_03_55_523.jpg, C:\Users\Murtaza\Desktop\New folder\IMG\right_2019_12_01_21_03_55_523.jpg, -0.385803, 0, 0, 19.04516
